glove_red=1,avg_KD,avg_SIG_STR_pct,avg_SIG_STR_landed,avg_TOTAL_STR_att,avg_TOTAL_STR_landed,total_time_fought(seconds),total_rounds_fought,Height_cms,Reach_cms,Weight_lbs,age,winner_red=1_blue=0_draw=2
1,0.5,0.45,112,233,112,708.5,5,185.42,187.96,170,33,1
1,0,0.375,9,33.5,19.5,226,2,190.5,187.96,205,32,0
1,0,0.65,38,63,42,348,3,162.56,165.1,115,33,1
1,1,0.55,29,59,36,162,1,167.64,172.72,125,23,0
1,0,0.5225,51.125,115.5,63.5,750,11,177.8,180.34,155,28,0
1,0.5625,0.45765625,73.63012695,181.3103027,79.12597656,641.107666,26,167.64,165.1,135,33,0
1,,,,,,,0,167.64,170.18,145,30,2
1,0.190672874,0.402483301,15.03542233,39.22095966,15.77825642,349.394084,54,193.04,195.58,238,36,0
1,0.5,0.455,6,15,7.5,121.5,2,175.26,185.42,145,32,0
1,0,0.44328125,61.796875,174.2734375,80.703125,884.5546875,21,162.56,165.1,115,35,0
1,0.5,0.66625,36.5,62.5,37.875,312.5,8,180.34,182.88,135,25,0
1,0.786407471,0.460532532,39.99551392,100.2408142,50.48605347,760.2132568,46,160.02,167.64,135,35,0
1,0.58694458,0.540003052,80.02575684,174.8818665,104.5379944,859.5865173,39,193.04,203.2,240,37,1
1,0,0.68,32,119,91,518,2,175.26,182.88,145,30,0
1,1.63E-08,0.545072467,16.80339903,41.17771077,22.62023877,325.0623576,77,172.72,180.34,155,36,0
1,,,,,,,0,190.5,193.04,250,30,1
1,,,,,,,0,170.18,175.26,145,25,1
1,0.0625,0.4865625,50.9375,156.09375,93.78125,900,18,170.18,175.26,115,32,0
1,0.281984329,0.500714312,37.43572521,81.56595039,39.09749603,391.4024639,45,187.96,190.5,170,36,1
1,0.5,0.6653125,26.25,71.3125,52.65625,372.28125,15,190.5,205.74,185,27,1
1,0.5,0.56375,31.75,69.125,36.3125,344,12,177.8,182.88,155,24,1
1,0.049072266,0.397791672,20.98163605,54.51454926,24.8546257,809.2813835,44,190.5,200.66,260,35,1
1,0,0.53375,57.625,153.25,96.25,679.625,10,167.64,172.72,135,30,1
1,0.519546509,0.616631927,18.81417847,42.20172119,26.61198425,363.9515533,35,177.8,182.88,155,31,1
1,0,0.435,44.5,131.5,68,635,5,177.8,190.5,185,29,0
1,0.004394531,0.333647461,46.19140625,155.4658203,61.65234375,896.6401367,30,182.88,185.42,185,32,0
1,0,0.54,45,101.5,59.5,900,6,177.8,182.88,145,23,1
1,0,0.36,34,95,35,900,3,167.64,170.18,135,31,1
1,0,0.4475,38,106.75,50.25,848.5,9,167.64,167.64,145,34,1
1,0.125,0.349375,56.234375,187.59375,73.265625,882.75,21,185.42,187.96,185,32,1
1,0.01953125,0.460488281,93.09375,259.7871094,135.6679688,849.9492188,24,167.64,165.1,125,34,0
1,,,,,,,0,175.26,180.34,145,27,0
1,0.3125,0.454648438,31.74609375,70.32421875,38.79296875,486.6875,25,167.64,167.64,135,39,0
1,0,0.42,54,130,57,900,3,177.8,187.96,145,31,1
1,0.622558594,0.520570068,102.0290527,195.7801514,102.2333984,798.3233643,28,180.34,190.5,170,28,1
1,0.049102783,0.431272278,56.35980225,137.0479736,70.43399048,740.2371216,28,185.42,195.58,185,36,1
1,1,0.58625,53.875,91.625,55,690,10,175.26,170.18,145,29,2
1,0.1484375,0.460195313,66.4140625,150.671875,77.2421875,819.4609375,22,175.26,180.34,155,28,0
1,0.020568848,0.475533295,33.93917847,89.47000122,49.31550598,840.3583527,39,180.34,193.04,170,32,1
1,0.101928711,0.338255615,63.86962891,184.2192383,67.21154785,882.0343018,37,182.88,185.42,185,29,1
1,0.447593689,0.424688377,28.97455025,96.31898689,51.15492439,709.5703449,51,185.42,193.04,205,38,1
1,0.062996864,0.385545921,42.5533886,112.8050919,44.67832661,873.965085,53,175.26,177.8,155,41,1
1,0,0.475507812,39.63085938,123.4199219,74.61816406,897.7685547,32,154.94,160.02,115,32,1
1,0,0.82,43,140,124,372,2,187.96,190.5,170,26,1
1,0.25,0.537695313,33.39453125,103.015625,68.21875,625.1914063,18,190.5,193.04,205,32,1
1,0.049072266,0.552912903,61.40629578,128.7720337,83.92822266,940.1629333,43,193.04,195.58,231,42,1
1,,,,,,,0,195.58,198.12,256,27,1
1,0,0.34125,33.9375,124.8125,62.6875,900,15,180.34,187.96,170,35,2
1,0.5,0.5675,38.75,74.75,38.75,530.5,7,187.96,190.5,255,28,1
1,0,0.47,60.5,200,99.5,900,6,170.18,182.88,145,26,1
1,0.25,0.38875,33.625,99.5,46.375,900,12,177.8,193.04,170,33,1
1,0,0.414902344,57.515625,148.7695313,70.171875,838.46875,27,165.1,162.56,135,37,0
1,0.125,0.43125,42.25,126.125,69.25,585.75,10,167.64,175.26,140,27,1
1,0.078125,0.3040625,21.828125,79.140625,28.578125,746.5,14,177.8,185.42,155,32,0
1,0,0.445351562,51.6953125,156.1269531,81.09570313,593.5371094,20,185.42,195.58,185,32,1
1,0.265625,0.428515625,45.1015625,124.6640625,54.1484375,867.78125,21,177.8,185.42,155,27,0
1,0.6328125,0.519453125,39.359375,87.125,44,439.4609375,18,165.1,170.18,125,30,0
1,0,0.57,28.5,83.25,51,535.75,7,177.8,182.88,145,26,1
1,0.7109375,0.5378125,25.421875,51.0234375,28.3984375,458.6875,18,165.1,172.72,125,32,1
1,,,,,,,0,187.96,193.04,205,32,1
1,0.5,0.3925,45.75,222.5,121.75,900,9,167.64,170.18,125,26,1
1,,,,,,,0,170.18,180.34,125,30,0
1,0,0.5675,42.96875,113,69.40625,782.125,16,170.18,180.34,135,28,1
1,,,,,,,0,182.88,190.5,245,25,0
1,0,0.35125,22.9375,82,36.9375,754,14,167.64,177.8,155,33,0
1,,,,,,,0,190.5,198.12,205,26,1
1,0,0.465,98.125,208.625,105.25,840.625,11,162.56,157.48,125,30,0
1,0.75,0.43375,16.875,48.5,18,368.875,8,180.34,190.5,185,35,0
1,0.0625,0.3109375,21.34375,67.1875,25.3125,468.8125,14,175.26,182.88,145,24,0
1,0.06640625,0.34703125,54.06640625,147.3671875,59.01953125,842.6445313,23,162.56,172.72,135,31,1
1,0.703125,0.44296875,54.03125,140.140625,66.1875,558,16,180.34,182.88,145,32,1
1,1.0625,0.568125,17.5625,37.5,20.25,170.4375,7,177.8,185.42,170,34,0
1,0.000244141,0.510944824,25.69018555,81.87475586,52.33642578,555.6328125,33,170.18,167.64,125,33,1
1,0,0.38,98,260,104,900,3,170.18,172.72,125,24,0
1,0,0.5,46,139,81,771,3,172.72,180.34,135,25,1
1,0,0.4753125,35.75,107.65625,74.0625,416,13,175.26,172.72,145,31,1
1,0.125244141,0.404080505,31.36206055,75.02056885,39.30691528,273.2927551,36,154.94,157.48,115,28,0
1,0.015625,0.41703125,18.78125,48.578125,23.78125,775.828125,16,177.8,182.88,145,31,1
1,0.5078125,0.43953125,58.7421875,170.5859375,96.796875,780.40625,18,187.96,190.5,205,30,0
1,0.09375,0.4096875,49.00195313,136.2910156,56.07226563,750.6464844,25,180.34,185.42,170,33,0
1,2.0625,0.4590625,59.65625,146.75,69.0625,731.125,15,170.18,170.18,135,27,1
1,0.2578125,0.522265625,119.6640625,238.640625,129.609375,1143.578125,23,167.64,180.34,145,31,1
1,1.0859375,0.548701172,146.0595703,342.3632813,211.5615234,1425.553711,38,182.88,193.04,170,33,1
1,0,0.48,66.25,204,124.25,782.5,8,160.02,167.64,125,26,1
1,0.625,0.5803125,18.375,40.828125,20.125,398.609375,15,182.88,190.5,155,40,1
1,1,0.48,171,358,177,900,3,165.1,170.18,135,25,1
1,0.001953125,0.536894531,32.91992188,127.6699219,74.91210938,643.0175781,28,190.5,198.12,249,34,1
1,0.5,0.35,44.5,121.25,53,560,6,172.72,175.26,125,24,1
1,1,0.54,100,218,127,900,3,177.8,185.42,145,31,0
1,0.03125,0.5453125,41.34375,111.4375,61.6875,850.25,16,190.5,190.5,155,26,0
1,0,0.41,41,99,41,900,3,187.96,198.12,240,34,0
1,0.00982666,0.410074463,39.42559814,104.394165,39.97802734,487.8641968,38,190.5,193.04,230,34,0
1,0,0.44,111,290,150,900,3,187.96,198.12,145,28,0
1,0.009765625,0.511474609,36.29052734,79.00830078,44.93505859,452.0302734,27,177.8,180.34,170,28,1
1,0.130493164,0.385061226,71.86966515,172.1490672,85.30560493,904.4744825,53,175.26,182.88,155,31,1
1,0,0.565,15,46.5,30.5,402.5,3,187.96,190.5,185,24,1
1,0.5,0.36,28.5,84.5,33.5,546.5,5,177.8,185.42,170,30,1
1,0,0.56,30.75,75.25,44.25,709,8,177.8,185.42,145,30,0
1,,,,,,,0,157.48,160.02,115,20,1
1,3.26E-08,0.430144935,31.60679805,72.35542153,36.24047755,505.1247152,76,172.72,180.34,155,36,1
1,0,0.4125,52.5,142.75,63,900,9,185.42,187.96,185,30,2
1,0.079101682,0.401233668,26.03260895,79.70581969,37.9539351,323.7547258,71,170.18,177.8,155,38,0
1,0,0.432929688,52.79882813,175.9785156,90.1328125,804.2128906,28,180.34,182.88,170,31,1
1,0.0078125,0.501943359,25.80273438,68.81054688,40.00390625,455.4570313,25,193.04,203.2,265,29,1
1,1.0625,0.411015625,25.7109375,71.53125,29.5546875,468.6875,19,167.64,177.8,145,35,1
1,0.000976563,0.420488281,40.78710938,113.5351563,56.3828125,891.453125,32,154.94,152.4,115,30,1
1,0,0.418989258,40.51757813,129.0205078,66.28564453,926.7333984,35,170.18,170.18,135,31,1
1,0,0.441533203,42.25097656,121.1757813,52.15234375,554.1015625,27,170.18,170.18,125,33,0
1,0,0.395625,42.15625,97.28125,49.5,370.375,14,177.8,185.42,170,31,0
1,0.5,0.37109375,26.9375,164.421875,98.765625,897.25,22,170.18,175.26,125,37,0
1,0,0.475,44.25,129,68,900,9,177.8,180.34,155,28,1
1,,,,,,,0,167.64,172.72,125,23,1
1,0.270507813,0.345084229,47.97790527,138.7851563,52.79650879,719.7299805,34,180.34,187.96,145,29,1
1,0.0625,0.39125,59.75,256.0625,148,900,15,167.64,172.72,135,29,1
1,0,0.3925,14,34.25,14,322.25,5,167.64,175.26,125,30,1
1,0.125,0.5078125,39.78125,101.28125,51.78125,742.6875,12,185.42,187.96,185,29,0
1,0,0.5265625,22.640625,65.5,27.8125,693.609375,19,175.26,175.26,145,33,1
1,0,0.387514648,65.84375,157.8349609,78.90917969,756.0019531,34,167.64,167.64,125,33,0
1,1,0.4,49,142,66,900,3,170.18,172.72,135,32,1
1,,,,,,,0,187.96,187.96,185,30,0
1,0,0.275,45,164,47.5,900,6,170.18,172.72,125,36,1
1,0,0.5021875,44.9375,135.34375,86.84375,852.75,17,167.64,162.56,145,30,1
1,1.161621094,0.333886719,54.71801758,159.2644043,55.14501953,685.4521484,31,170.18,175.26,135,35,0
1,0.03527832,0.42339386,64.36785793,137.254509,65.61324501,695.5932941,55,177.8,185.42,145,31,1
1,0.06262207,0.411852417,35.51123047,92.6897583,50.86047363,712.0203857,39,165.1,167.64,135,37,0
1,0.502929688,0.469658203,56.78320313,205.5859375,118.7937012,957.1694336,29,172.72,175.26,145,32,1
1,0,0.504248047,124.1191406,256.8195801,138.4916992,826.2851563,35,170.18,180.34,135,30,1
1,0.125015259,0.451770821,60.90101051,177.0207205,91.36137199,834.0520601,55,190.5,203.2,170,32,1
1,0.125,0.49875,52.75,129,72.375,900,12,180.34,182.88,185,31,1
1,0,0.425,12.75,34.5,23.75,187.75,4,177.8,185.42,185,36,0
1,3.81E-06,0.31367939,32.81389427,102.0874348,42.2967453,509.6755199,49,177.8,177.8,155,38,0
1,0.5,0.455,20.5,42.5,21.5,217.5,2,182.88,193.04,205,32,0
1,0.032226563,0.429367676,16.95379639,73.88323975,48.70129395,805.4690552,37,165.1,170.18,125,35,0
1,0.25,0.485,43.625,125.25,66.25,975,14,180.34,185.42,250,33,0
1,0,0.43,101,236,102,900,3,193.04,200.66,205,29,2
1,0.25,0.3,31.25,133,48,711.75,7,162.56,160.02,115,27,1
1,1,0.4,49,121,49,517,2,185.42,187.96,170,33,1
1,0.00390625,0.334648438,45.14453125,146.1640625,63.01171875,781.5,27,175.26,172.72,125,31,1
1,0.490478516,0.614851074,44.13647461,99.34057617,64.13037109,1229.739258,37,175.26,187.96,170,38,0
1,0,0.36125,30.375,108.25,51.25,823.75,10,187.96,185.42,155,26,1
1,0,0.86,74,165,139,498,2,177.8,177.8,145,31,1
1,0.000488281,0.491889648,34.38037109,108.7495117,64.67285156,613.265625,31,170.18,167.64,125,33,0
1,0.500488281,0.498378906,41.828125,89.33349609,44.75708008,348.8916016,30,175.26,172.72,135,28,0
1,0,0.5425,47.75,89.25,50,813,8,175.26,170.18,145,29,1
1,0.375,0.523125,45.875,110.75,63.65625,770.5625,14,170.18,180.34,145,28,1
1,0.0078125,0.393125,40.02148438,118.2304688,56.99414063,882.28125,30,162.56,160.02,115,31,1
1,0,0.505,38,84,47.5,473,4,182.88,190.5,185,26,0
1,0,0.4,48.5,129,55.5,900,6,182.88,187.96,145,31,1
1,0.34765625,0.446445312,43.1171875,115.8125,44.38671875,696.0703125,25,185.42,190.5,185,33,0
1,0.376254082,0.569360639,30.16722047,59.97543222,36.89804554,485.8142012,56,182.88,190.5,170,39,0
1,0.264785767,0.736219177,48.38085938,83.75344849,64.12605286,926.0563202,35,193.04,203.2,265,39,1
1,0.375,0.3375,29.8125,102.6875,43.3125,646.9375,10,172.72,170.18,145,22,1
1,0,0.383066406,78.50195313,218.3515625,86.3046875,892.203125,26,170.18,170.18,125,33,1
1,0.015655518,0.308431263,44.81400299,154.0973129,57.71344185,856.9726686,54,177.8,180.34,145,36,0
1,,,,,,,0,187.96,203.2,246,27,1
1,0.25,0.41375,40.9375,112.6875,46.875,686.5,13,167.64,175.26,135,27,1
1,0.512695313,0.482858887,61.63793945,140.4609375,69.64086914,753.4262695,31,193.04,198.12,265,38,1
1,0.28125,0.383828125,30.1015625,81.4296875,32.2109375,332.34375,17,172.72,180.34,155,31,0
1,0.107421875,0.516357422,43.77734375,91.671875,47.65283203,1036.636719,31,193.04,193.04,205,31,0
1,4.81E-05,0.467978165,54.2884352,107.507638,58.03659116,463.384798,66,190.5,195.58,240,41,1
1,0.004193306,0.386941357,64.79323626,163.3187041,66.90133715,864.930522,56,177.8,185.42,155,33,0
1,0.125,0.38625,30.625,92.375,38.375,698.5,9,175.26,182.88,155,27,0
1,0.125,0.42375,74.25,190.375,89.125,900,12,162.56,170.18,135,35,1
1,0,0.34,41,133,55,900,3,172.72,175.26,145,28,0
1,0.03125,0.4465625,68.765625,163.375,82.21875,750.640625,17,193.04,198.12,250,30,1
1,0,0.521015625,34.26171875,140.8398438,101.2363281,895.5371094,29,154.94,160.02,115,32,1
1,0.187545776,0.49873909,36.90311432,81.25870514,45.0197525,575.9144135,45,177.8,182.88,155,33,1
1,0.008789063,0.359785156,10.01074219,41.35644531,24.88183594,360.6396484,16,187.96,203.2,240,42,1
1,0.088394647,0.34594783,34.02139995,104.9088148,59.16852106,615.9237647,83,175.26,180.34,145,33,0
1,0.008331299,0.532733154,103.4866333,194.7554932,104.6407471,680.1625366,35,180.34,193.04,155,36,0
1,0.649414063,0.516962891,9.204101563,21.55761719,9.68359375,154.7509766,19,193.04,210.82,250,33,1
1,0.297851563,0.55390625,60.70507813,134.7548828,72.40722656,729.8203125,30,162.56,162.56,135,33,1
1,0.245117188,0.501140137,74.05810547,154.5603027,74.46679688,779.6467285,25,180.34,190.5,170,28,1
1,0,0.471875,43.6875,107.4375,46.75,717.0625,10,195.58,203.2,265,31,1
1,0.25,0.3925,23.25,57.25,24.25,467.25,6,195.58,200.66,205,28,1
1,0,0.6575,16.75,47.5,30.25,580,7,177.8,177.8,145,25,1
1,0,0.43,47.5,154,75.5,665,5,160.02,167.64,125,26,1
1,0.064453125,0.398735352,18.90759277,66.76647949,36.40258789,710.9381104,34,165.1,170.18,125,34,0
1,0.125,0.221328125,20.59375,46.125,21.640625,252.546875,18,180.34,182.88,155,30,1
1,0.1875,0.429375,36.00390625,103.5820313,38.14453125,601.2929688,22,180.34,185.42,170,33,1
1,0.5,0.51125,3.625,5.875,3.625,89,4,198.12,208.28,205,27,0
1,0.00012207,0.389302783,39.31684298,104.5914156,66.83381739,817.9370818,85,185.42,182.88,170,42,0
1,0.5,0.376861877,43.26403809,122.3475037,53.54190063,674.8125,41,175.26,195.58,170,27,0
1,0.125993729,0.341091843,30.10677719,99.61018372,34.35665321,847.9301701,50,175.26,177.8,155,41,1
1,0,0.427328796,29.26126099,127.9890747,44.37786865,628.4286499,39,167.64,170.18,135,35,2
1,0,0.34,11,33,12,295,1,167.64,167.64,135,28,0
1,0,0.4,20,88,51,780,3,182.88,,185,30,0
1,0,0.75,12.125,34.5,18.75,369.5,9,162.56,162.56,125,24,0
1,0.039093018,0.633263855,25.62835693,56.40344238,36.22396851,367.9031067,33,177.8,182.88,155,30,1
1,0.250030518,0.373541641,47.80202103,166.041441,59.72274399,768.1041203,52,190.5,203.2,170,32,1
1,0,0.555,102,188,107.5,900,6,180.34,182.88,135,25,1
1,2.203125,0.45390625,61.609375,137.84375,64.921875,831.203125,21,193.04,203.2,185,30,1
1,0.5,0.635,45.5,104.875,62.25,386.125,8,162.56,160.02,115,30,1
1,0,0.46,18,62,37,566,2,182.88,185.42,185,30,1
1,0,0.75,22,31,24,72,1,172.72,182.88,155,35,1
1,0,0.49,59,133,71,900,3,182.88,187.96,145,31,1
1,0,0.36,85,269,119,900,3,170.18,177.8,135,30,1
1,0.015625,0.408164063,41.15234375,128.7421875,53.28515625,786.4140625,18,185.42,195.58,185,32,1
1,0.041137695,0.441066589,27.87835693,80.94000244,37.63101196,780.7167053,36,180.34,193.04,170,32,1
1,0.00390625,0.673789063,22.83984375,56.33984375,33.82421875,386.0351563,25,190.5,198.12,249,34,1
1,0.0625,0.59703125,35.109375,65.03125,35.828125,294.09375,14,185.42,190.5,205,26,0
1,0,0.57,30,74.5,44.5,552,4,167.64,172.72,145,29,1
1,0,0.46,42,114.5,60,673.5,5,177.8,182.88,145,26,1
1,0,0.45,10,41,23,518,2,187.96,190.5,185,24,1
1,0,0.5,8,76,58,900,3,167.64,180.34,135,25,0
1,0.75050354,0.419860916,42.33323669,123.2538757,60.36328888,662.1587372,45,162.56,165.1,125,35,0
1,0,0.49625,9.375,29.75,18.625,289.625,6,182.88,182.88,145,30,1
1,0,0.47,46.5,122.5,68.5,900,6,177.8,185.42,145,30,1
1,1,0.56,119,240,148,900,3,177.8,182.88,170,27,1
1,,,,,,,0,182.88,198.12,145,30,0
1,0.0625,0.450625,55.6875,127.875,65.375,800.5,13,190.5,190.5,155,26,1
1,0.25,0.5175,18.25,50.25,30.5,374,5,187.96,187.96,205,23,1
1,0.047119141,0.426193848,52.37548828,143.7600098,67.3059082,846.0803223,33,180.34,177.8,155,35,0
1,0.25,0.4125,27.5,80.75,31,521.25,5,190.5,195.58,155,24,1
1,0,0.4140625,75.31445313,191.3730469,83.265625,795.734375,28,160.02,162.56,115,34,0
1,0,0.26,26,97,26,900,3,182.88,182.88,265,30,0
1,0,0.59,91,167,104,900,3,170.18,180.34,155,28,1
1,0.25,0.34,52.5,175.25,72.75,900,9,170.18,185.42,155,31,0
1,0.125,0.439057617,42.25292969,104.6386719,47.58642578,746.1142578,28,180.34,185.42,170,25,1
1,0,0.65,99,164,112,900,3,154.94,154.94,115,24,0
1,0.375,0.395,81.75,218.125,91.375,900,12,162.56,175.26,125,26,1
1,0,0.625,25.5,101,65,476.5,4,182.88,182.88,170,35,0
1,0,0.35,53.75,137.25,54.5,816.25,8,170.18,165.1,135,31,1
1,0.563968658,0.571428623,33.87145042,68.13190079,37.19499207,265.8049278,43,187.96,190.5,170,35,0
1,0.296875,0.400390625,33.828125,112.34375,54.484375,738.921875,19,175.26,180.34,155,27,1
1,,,,,,,0,182.88,185.42,155,28,1
1,0,0.305,20,118,51.5,686.875,9,170.18,172.72,125,25,1
1,0,0.52,24,52.5,30,538,4,165.1,170.18,125,27,0
1,0.000247061,0.610465451,25.20386331,58.5754014,39.4938371,739.57967,78,177.8,182.88,170,38,1
1,0.5,0.489082031,33.00427246,86.55615234,44.92248535,492.0279541,35,190.5,200.66,205,30,0
1,0.572814941,0.381065063,40.99102783,109.4816284,43.97210693,904.4265137,43,160.02,167.64,135,35,1
1,6.52E-08,0.39028987,5.213596106,13.71084307,6.480955097,110.2494304,73,172.72,180.34,155,36,0
1,0.1328125,0.484609375,26.0078125,82.0234375,51.5234375,560.8515625,18,182.88,190.5,205,29,1
1,0,0.615,37.5,76.5,51,900,6,170.18,172.72,140,28,0
1,0,0.34,46.4375,158.3125,60.375,838.8125,13,167.64,165.1,135,25,0
1,0.25,0.56125,29.875,87.875,57.25,628,8,180.34,182.88,135,28,1
1,0.25,0.501523438,43.4296875,142.9648438,85.15625,1128.828125,32,165.1,167.64,125,31,1
1,0,0.465,43.25,101.5,58.5,412,7,195.58,203.2,265,28,0
1,0.125,0.5575,25.625,59.5,38.875,717.375,11,182.88,187.96,185,27,1
1,0.098144531,0.395583344,21.96327209,51.02909851,22.7092514,718.562767,41,190.5,200.66,260,35,1
1,0.5,0.278125,38.4375,163.171875,60.25,802.84375,21,165.1,170.18,125,36,1
1,0.063782692,0.654894114,80.55572605,152.001976,110.2616806,1354.47756,68,193.04,213.36,205,32,1
1,0.140625,0.27140625,19.2109375,97.9375,43.546875,455.71875,17,172.72,177.8,145,28,0
1,0.5390625,0.365351563,62.015625,182.6992188,67.82421875,702.15625,22,180.34,182.88,170,29,0
1,0.125,0.38,51.75,141.25,61.375,842.5,12,172.72,190.5,135,32,1
1,0,0.52,11,89,69,900,3,182.88,185.42,135,30,2
1,0,0.47,31,104,63,900,3,170.18,167.64,135,25,0
1,,,,,,,0,177.8,177.8,145,25,0
1,0.015625,0.543886719,23.60546875,75.62109375,51.0078125,544.9140625,23,193.04,203.2,265,28,1
1,0,0.4975,73.375,156.5,79.25,900,12,165.1,162.56,125,31,1
1,0,0.395,49.5,133,61,796,6,190.5,200.66,185,28,1
1,0,0.635,26,55.5,26,491.5,4,167.64,175.26,125,30,0
1,,,,,,,0,193.04,200.66,205,28,1
1,0.000199556,0.510312699,76.61409577,185.9475199,110.3468422,1377.817718,83,172.72,177.8,155,35,0
1,0,0.56,45,142.5,97.75,700,7,177.8,190.5,135,27,1
1,0.28125,0.433125,67.5625,150.96875,72.96875,876.40625,18,172.72,177.8,145,26,1
1,0.0078125,0.323886719,14.67382813,86.01171875,52.01171875,479.734375,19,167.64,167.64,135,39,1
1,0.25,0.465,62,171,93.75,780.25,8,154.94,157.48,115,27,0
1,0,0.375,49.9375,146,73.8125,791.25,13,170.18,180.34,135,27,1
1,,,,,,,0,175.26,185.42,145,31,1
1,0.375091553,0.51747818,51.80622864,111.5174103,62.039505,745.8288269,43,177.8,182.88,155,32,0
1,0.000976563,0.563779297,21.76074219,60.49902344,43.34570313,326.53125,28,170.18,167.64,125,33,0
1,0.017578125,0.409570313,13.02148438,36.71289063,24.76367188,143.2792969,14,187.96,203.2,240,42,1
1,0.06640625,0.632226563,28.38476563,97.9921875,56.17578125,665.5585938,35,172.72,175.26,135,38,1
1,1.186523438,0.543847656,59.33007813,140.0126953,88.76855469,899.3056641,24,175.26,187.96,155,31,1
1,0,0.3021875,34.875,173.84375,85.53125,894.5,19,170.18,175.26,125,37,1
1,0.541015625,0.360168457,46.95581055,125.5703125,49.59301758,539.4599609,31,180.34,187.96,145,29,0
1,0.0625,0.504375,32.5625,87.03125,43.4375,427.125,12,167.64,167.64,145,33,1
1,0.5546875,0.537680664,33.50390625,81.44287109,44.94775391,366.0927734,26,172.72,177.8,155,31,1
1,,,,,,,0,185.42,187.96,205,24,1
1,0,0.535,86,203.5,121.5,900,6,170.18,177.8,135,22,1
1,0.25,0.550625,43.5,86.4375,46.75,480.1875,8,177.8,177.8,145,28,0
1,1.015625,0.4490625,54.484375,142.171875,75.59375,660.8125,15,187.96,190.5,205,30,1
1,0.007965088,0.398876826,73.62552226,193.7173029,76.2545653,1111.493441,88,167.64,172.72,135,38,0
1,0,0.42,81,195,86,719,3,193.04,198.12,205,26,1
1,0,0.335,24.5,126,68,848.5,6,182.88,187.96,145,27,1
1,0.75,0.4484375,41.75,139.90625,86.609375,695.765625,20,175.26,185.42,135,32,1
1,0.5,0.615,54.5,100.5,59.5,569,4,193.04,205.74,245,29,1
1,0.0625,0.29078125,19.6875,61.953125,24.984375,525.421875,16,180.34,177.8,155,31,0
1,0,0.42,61,162,77,900,3,170.18,172.72,125,27,0
1,0.265625,0.49890625,44.71875,110.25,52,621.921875,17,165.1,170.18,125,29,1
1,0,0.4,36,133,63,900,3,165.1,167.64,135,28,1
1,0,0.54,81,152,84,579,2,177.8,185.42,185,28,1
1,0.75,0.5125,58.75,138,79.5,604.75,7,170.18,170.18,135,32,1
1,0.75,0.555,47.375,101.125,53.875,523.375,8,180.34,190.5,170,29,1
1,0.25,0.4875,52.5,137,74.75,900,9,180.34,182.88,185,31,0
1,1.005859375,0.519316406,34.56640625,74.171875,38.58740234,414.3388672,24,172.72,175.26,145,31,1
1,0.047186852,0.426172447,162.7857389,385.1711273,174.0717125,1383.485467,60,180.34,175.26,145,28,0
1,1.125,0.418125,65.3125,177.5,76.125,819.25,12,170.18,170.18,135,26,1
1,0.171875,0.617402344,117.1191406,324.7265625,248.1230469,1401.107422,33,182.88,193.04,170,32,1
1,0.5,0.4896875,35.09375,77.71875,36.78125,559.3125,12,167.64,170.18,135,31,1
1,0,0.55,35.25,127.75,76.25,814,11,172.72,172.72,135,28,0
1,0.5625,0.3753125,37.3125,130.46875,61.46875,929.21875,17,170.18,177.8,125,26,1
1,0.752508163,0.508721279,30.33444095,60.95086443,33.79609108,376.6284025,54,182.88,190.5,170,38,1
1,,,,,,,0,185.42,187.96,145,20,1
1,0,0.275029297,33.6875,117.6699219,57.81835938,612.0039063,31,167.64,167.64,125,33,1
1,,,,,,,0,180.34,182.88,185,27,1
1,0.25,0.5,86.5,184.5,99,900,9,167.64,165.1,115,32,2
1,0.529571533,0.772438354,22.76171875,32.50689697,27.25210571,356.1126404,30,193.04,203.2,265,39,0
1,0,0.27625,26.75,58.75,34.25,315.375,7,167.64,167.64,135,24,1
1,0.2734375,0.360039063,70.65625,186.4921875,75.421875,776.96875,18,172.72,180.34,135,32,1
1,0,0.394375,48.875,120.6875,56.6875,805.5,14,167.64,162.56,145,30,2
1,0.0157547,0.202359314,15.73145485,46.00420856,17.78282213,633.521049,43,210.82,213.36,265,31,0
1,0.067061484,0.434522656,62.52122536,147.7038456,66.2989386,873.6552618,64,175.26,177.8,170,36,0
1,,,,,,,0,177.8,177.8,145,30,1
1,,,,,,,0,175.26,177.8,155,26,1
1,0,0.465,27.5,67,36.5,900,6,177.8,177.8,145,25,1
1,0,0.45,17,89,64,900,3,160.02,162.56,115,31,1
1,0,0.31,54,171,56,900,3,187.96,190.5,185,29,1
1,0.001953125,0.353713379,21.94628906,71.42285156,25.45117188,813.1865234,34,182.88,182.88,170,37,0
1,0.500244617,0.498908402,28.46673918,52.96275306,32.07797277,362.6697454,44,177.8,187.96,155,30,1
1,0.6015625,0.578974609,30.15283203,63.44189453,38.66503906,522.4619141,31,187.96,198.12,205,36,1
1,0.125,0.331875,32.6875,98.375,38.625,700.625,13,175.26,182.88,145,24,1
1,,,,,,,0,190.5,185.42,185,30,0
1,0.895187378,0.479376755,32.94910049,84.63797379,51.30984879,519.1406898,48,185.42,193.04,205,37,2
1,0,0.5475,25.75,62.75,33,554.5,9,185.42,185.42,185,31,0
1,0.501953125,0.457109375,51.2265625,119.8554688,58.32226563,717.7402344,25,180.34,182.88,170,28,0
