glove_red=1,avg_KD,avg_SIG_STR_landed,total_time_fought(seconds),total_rounds_fought,Weight_lbs,age,categoria_tamano,golpes_pct
1,0.01171875,82.078125,808.1953125,24,155,29,1,1.180696432
1,0,52,806.78125,15,125,29,1.03125,1.112351888
1,0.0000153,77.25557709,885.7020798,46,155,36,1,1.266869072
1,0.125,32.125,615.625,9,205,27,0.96,1.429123566
1,0.25,20.75,340.875,10,170,30,0.986486486,1.248385335
1,1,34.5,614,5,135,24,0.985294118,1.089282241
1,0,19.25,315.25,4,205,30,0.986842105,1.164483261
1,0.0234375,29.90625,878.15625,22,170,26,1,1.313207558
1,0.37890625,9.19921875,187.0859375,16,205,38,0.924050633,1.154070373
1,0.196289063,91.62518311,962.6517334,36,231,40,0.987012987,1.495490188
1,1,93,900,3,145,29,0.98630137,1.187980433
1,0.015625,38.28125,548.890625,16,155,27,1,1.129766767
1,0,25.75,393.5,5,240,34,0.987012987,1.532801962
1,0.126037598,29.85163879,604.1683922,35,265,30,0.988095238,0.803653981
1,0,35,900,6,115,30,0.971014493,1.465898282
1,0.063720703,62.00417805,807.9475265,79,135,36,0.970588235,1.015446161
1,0.375,91.25,995.25,11,145,32,1,1.024229917
1,0.625488281,66.05371094,744.449707,26,155,28,0.972222222,1.056820276
1,0,14.875,635.5,10,145,35,0.970588235,1.795790348
1,0.582519531,49.92822266,935.4121094,34,135,33,0.954545455,1.03013005
1,0,141,900,3,135,23,0.986111111,1.012477718
1,0.003448486,14.491539,385.6036148,36,170,42,0.972972973,1.60727782
1,0.171875,38.95666504,690.1511993,36,185,34,0.973684211,1.2475054
1,0,27.25,864.4453125,22,135,33,1,1.682376648
1,0,40.5,900,6,205,29,0.936708861,1.132662126
1,0.00390625,113.7929688,988.684082,29,115,26,0.983870968,1.145166929
1,1.5,35.6875,586.5,13,145,32,0.942857143,1.147810111
1,0.043212891,38.06030273,900.4484863,40,145,31,0.942857143,1.428641767
1,0.015625,20.34765625,439.46875,17,135,37,1,1.151560619
1,0.502929688,20.74993896,529.4942627,36,205,34,0.9375,1.493409216
1,0.625,37.59375,605.9375,13,170,26,0.985915493,0.904339127
1,7.32E-04,29.83276367,568.2797852,27,170,34,0.961038961,1.272934074
1,0,31.8125,849.375,13,125,26,1,0.976699619
1,0,59.0625,868.5625,14,135,26,0.958333333,1.218887908
1,0.032714844,33.2109375,886.6533203,28,205,31,0.986666667,1.280649996
1,0,21.09008789,493.4291992,32,135,33,0.985074627,0.758220575
1,0,58.75,900,9,125,27,0.970588235,1.293033342
1,0.28125,43.64941406,904.0170898,25,260,33,0.949367089,0.971275458
1,1.072983742,59.33960581,821.4841881,53,170,34,0.985714286,1.163333649
1,0,84,732,5,145,29,1.014705882,1.155901125
1,0.25,49.90625,705.3125,13,170,21,1.014084507,1.035114425
1,0.75390625,33.39453125,479.8515625,18,155,30,0.986842105,1.049977094
1,0.203599215,38.02198634,468.8434893,54,155,34,1,0.990452663
1,1,56,900,3,185,28,0.947368421,1.101928375
1,0,2,236,1,125,31,1,1.913875598
1,0.000274658,17.09539032,337.5272369,44,170,37,0.972222222,0.716090272
1,0,9.75,535.5,7,135,29,1,1.555023923
1,0.25,68.25,781.5,8,145,29,0.929577465,1.036497587
1,0,24,490,2,185,25,0.9375,1.127320955
1,0.108215332,38.23034668,903.2268066,39,265,43,0.972222222,1.098523421
1,0.25,22.25,574.25,5,205,26,0.949367089,1.143859063
1,0.125,63.8125,682.1875,11,155,33,1.029411765,1.070110701
1,1,22,275,1,264,24,0.986666667,1.001821494
1,0.4453125,39.2890625,1106.113281,27,185,40,0.98630137,1.333512481
1,0,21.046875,793.828125,18,170,23,0.97260274,1.246437858
1,0,44.5,900,6,170,29,0.986111111,1.120112011
1,0.002807617,41.08288217,689.1417279,59,155,33,0.985507246,1.05159187
1,0.78125,37.40625,835.5625,15,135,26,0.971014493,1.097494055
1,0.03125,15.52148438,576.0097656,23,125,32,0.970149254,1.344740093
1,0.125,32.1875,516.65625,14,265,32,0.974025974,1.209342848
1,0.0078125,31.98046875,593.5,25,170,36,0.985074627,1.033616143
1,0.662597656,33.40966797,341.9707031,18,205,34,0.973684211,1.10903451
1,0,53.875,1192.25,18,125,29,0.984848485,0.975780378
1,0.03125,24.140625,522.984375,23,170,35,1,1.050605447
1,0.375,40.25,701.25,11,145,32,0.985294118,1.098287119
1,0.0625,15.375,794.625,12,155,34,0.959459459,1.312110605
1,0.071600914,14.10936403,387.7540588,56,185,39,0.986486486,1.162445895
1,0.065429688,29.02246094,600.3267822,37,135,37,0.971830986,1.003877878
1,0.5,18,750,5,125,30,0.955882353,0.996292864
1,0,12,510.5,4,145,30,0.972222222,1.272750414
1,0.00390625,13.953125,427.15625,16,185,38,1.013888889,1.300105131
1,0.125,39.6875,618.75,12,145,26,0.971428571,1.361879027
1,0.012329102,51.34057617,688.8961182,33,155,31,1,1.133294549
1,0.25,69.25,900,9,125,29,1.014705882,1.241741334
1,0.875,19.0625,297.484375,17,155,29,0.971428571,1.138537936
1,0,42.578125,821.75,19,115,32,1.015873016,1.338122364
1,0.0703125,13.5,644.28125,16,170,29,0.985915493,1.195095328
1,0.375,18.625,408.75,6,170,28,0.947368421,0.866369126
1,0.5,29.25,462.875,8,155,35,0.972222222,1.345350793
1,0,50.75,900,9,125,29,1.015625,1.082251082
1,0.157226563,60.80957031,753.8271484,28,230,32,0.986842105,1.06416481
1,0,75,900,3,145,29,0.986111111,1.047668937
1,0.695556641,30.20605469,234.6921387,29,240,35,0.95,1.077747492
1,0.5,16.52539063,366.9951172,30,125,29,1,1.051432371
1,0.00390625,53.22070313,783.4882813,31,235,38,0.986111111,1.066647911
1,0.34375,52.109375,615.75,13,145,26,0.957142857,1.002498138
1,0.25,34.75,900,9,145,30,0.957142857,1.109877913
1,0,36,368.5,3,170,29,1,0.993710692
1,0,29,745.5,9,155,26,1,1.119554616
1,0,31,883.25,12,135,30,0.945205479,1.578371621
1,0.00E+00,74.515625,783.6640625,18,170,31,1.01369863,1.008112887
1,0.250488281,55.02404785,873.5626984,43,145,33,0.985915493,1.292196504
1,0.75,43.90625,517.71875,15,170,30,0.947368421,1.326172005
1,2.657257378,72.36959699,897.1209382,71,145,31,0.971830986,1.095426955
1,0.25,18.5625,441.5,17,115,23,0.984615385,1.470733221
1,0,22,894,3,135,30,0.941176471,1.357142857
1,0,10,686,3,145,23,0.985507246,1.136363636
1,0,51.5,900,9,115,28,1,1.108176687
1,0.0234375,75.15625,716.390625,21,155,29,1,1.149291608
1,0.75,64.5,490.5,6,145,32,1,1.009845998
1,0.53125,50.453125,567.4375,15,155,27,0.96,1.094102709
1,0,44.25,742.5,7,185,24,0.972972973,1.125343755
1,0,42.75,706,7,125,30,1,1.024803768
1,0.0703125,23.8359375,318.9804688,18,145,29,0.95890411,1.13486695
1,0.875,10.375,304.375,6,205,27,0.960526316,0.912924833
1,0.166992188,59.43115234,595.1870117,38,170,33,0.986666667,1.506989981
1,0.0078125,32.25,772.265625,23,135,26,1.014705882,1.206017384
1,0.00390625,23.04296875,529.125,25,125,31,1.015151515,1.754716
1,0.016113281,36.30908203,437.2524414,27,145,35,0.957746479,1.013099444
1,0.065185547,30.39550781,904.8439941,31,205,38,0.973684211,1.352305542
1,1,56.78125,546.4375,17,170,31,0.985915493,0.994700272
1,0.19833374,61.24061584,833.9141617,52,170,35,0.959459459,1.057839551
1,0.125,47.71875,814.9375,19,170,36,0.986486486,1.086941421
1,0.0625,56.9375,722.8125,11,185,33,0.922077922,1.074741029
1,0.8515625,28.91796875,421.1875,18,170,31,0.98630137,0.854559928
1,0.25,32,517,7,185,28,0.972972973,1.14317703
1,7.08E-02,48.39648438,454.7907715,30,155,32,1,0.869568071
1,0.09375,34.015625,760.03125,15,170,28,0.98630137,1.06080081
1,0.5,60,355.5,3,135,31,0.985074627,1.124144673
1,1,23,174,1,185,30,0.973333333,1.003928416
1,0.25,29.5625,479.375,15,145,25,0.985915493,1.366266783
1,0,40.125,837.125,11,135,26,0.958333333,1.336659664
1,0.625,81.6875,891.25,15,155,34,1,1.103021262
1,0,44.5,900,6,135,29,0.985074627,1.005479297
1,0.130615234,149.0532227,1210.336426,40,145,34,0.971428571,1.089865414
1,0,38.25,686.125,17,135,33,0.970588235,1.269170238
1,0.5,47.96875,853.5,18,135,37,1,1.154519998
1,0,65.5,660.5,5,155,31,1,1.101928375
1,0,46.875,769.71875,13,145,28,0.985074627,1.315388925
1,0,30,900,3,125,21,0.915492958,1.299019608
1,0,11,506,4,185,30,0.974025974,1.595959596
1,0.765625,41.28125,521.125,18,135,30,1,1.0068876
1,0.5,61,642.75,7,155,28,0.945205479,1.013806706
1,0.473144531,29.1875,719.8022461,24,265,37,0.95,1.111471588
1,0.03125,44.1875,626.5,17,115,28,1.016666667,1.018015758
1,0.754989624,94.57182312,844.7674713,43,145,25,1.028985507,1.069390727
1,0.015655518,11.87130737,308.8637085,34,155,28,0.945945946,1.301429723
1,0.6328125,13.21484375,437.8691406,22,170,29,0.934210526,1.247728955
1,0,34.96875,533.125,14,155,33,1,1.10843208
1,0,33,476,2,170,29,1,1.053215078
1,0.5,11,114,2,205,26,1,1.165396683
1,0,52,900,3,264,30,0.935897436,1.108033241
1,0,21,380.25,5,115,26,0.984375,1.538942759
1,0,42.375,776.4375,12,115,33,0.984615385,1.236218886
1,0,10.25,340.625,5,185,31,1,1.353903693
1,0,57.75,866,9,185,29,0.986486486,1.060487038
1,0,39.78125,677.78125,16,135,30,1.015384615,0.920242705
1,0.316436902,58.08044732,999.1021843,78,185,38,0.973333333,1.220205703
1,0,45,562,2,145,26,1,1.045868818
1,0,60.09375,773.46875,15,115,26,0.984615385,1.346149562
1,0.34375,63.96875,693.84375,16,170,29,1.014084507,1.079716332
1,0,9,133.25,3,247,31,0.972972973,1.412625339
1,0.25,91.125,749.125,10,250,28,0.974358974,1.061637956
1,0,35.90625,883.984375,19,185,29,0.973333333,1.37638723
1,0,39,713.5625,12,125,28,1.03125,1.038368476
1,0,22.09375,687.65625,15,170,23,0.97260274,1.233519434
1,0.04699707,42.88641357,645.7576904,34,170,33,0.986666667,0.905663462
1,0.5,68.5,663,5,145,29,0.929577465,1.031287018
1,0.8125,22.25,754.6875,11,125,28,0.955882353,1.137589487
1,0.392578125,28.25036621,425.3034668,31,231,40,0.987012987,2.504907298
1,0.0078125,28.60597229,798.1245117,49,145,33,1,1.283742154
1,0,36,516,2,205,35,0.934210526,1.008685906
1,0.25,23.625,464.375,8,155,32,1.029411765,1.015486164
1,1,33,900,6,125,29,0.955882353,1.337217
1,0.0625,6.8828125,120.1601563,14,260,37,1.013157895,3.035250055
1,0,29,602.5,7,115,39,1,1.026683344
1,0.165039063,56.85644531,970.8242188,31,135,33,0.954545455,0.986604055
1,0.001953125,46.1796875,894.3261719,29,135,35,0.984848485,1.029332057
1,0.16021347,40.07181013,790.558804,51,185,38,0.972972973,1.143772843
1,0.505016327,42.66888189,529.2568049,53,170,36,0.96,1.113757844
1,0,16,223,1,115,26,0.984848485,1.052048726
1,0.17578125,66.82928467,553.1834412,36,155,28,0.958333333,1.056157414
1,0.062530637,38.14116132,832.4563409,49,155,33,0.985915493,1.187994946
1,1,21,171,1,264,26,1.013513514,1.111111111
1,0,19,497,4,185,26,0.972972973,1.068616423
1,0.3125,55.625,808.375,13,115,32,0.984375,1.114821009
1,0.5,20.8125,510.625,10,170,21,1.014084507,1.242391694
1,0,43.74511719,819.0830078,33,170,32,0.946666667,1.273941982
1,0.375,32.625,667.6875,11,230,29,0.961538462,1.094198912
1,0.0078125,196.421875,1455.953125,31,115,30,1.015384615,1.032025804
1,0.005859375,18.49987793,373.9885254,33,205,34,0.9375,2.149475985
1,0.421875,12.7734375,196.8671875,14,250,34,1,2.029941458
1,0.000658035,26.85547256,609.115984,54,185,34,1,1.341605627
1,1.53125,43.84375,855.6875,14,135,26,1.046153846,0.990108192
1,0.5078125,24.7890625,360.703125,16,155,30,0.986842105,1.17947423
1,0.157226563,54.72558594,1354.293945,30,170,34,0.96,1.117742768
1,0.632873803,89.16089463,1135.204369,75,185,38,0.973333333,1.01652764
1,0.5625,30.6875,439.9375,8,240,40,0.925,1.426581158
1,0.25,41.625,707.9375,13,170,27,0.961538462,1.100263291
1,1,44,900,3,135,29,1,1.021102791
1,0.325195313,38.81933594,384.9414063,17,205,33,0.973684211,1.156942644
1,0.031799316,40.41687012,633.7654419,36,155,39,0.985714286,1.148632775
1,0,19.9609375,671.859375,21,185,27,0.936708861,1.255893947
1,0.375,18.4375,542.78125,11,170,25,0.946666667,1.272688251
1,0.571289063,21.51367188,313.5878906,19,185,33,0.948051948,1.240329684
1,0,46.328125,643.890625,14,135,31,1.015384615,0.982038865
1,0.00390625,23.13897532,1097.986619,70,170,39,1.013888889,1.007505567
1,0.296386719,53.25512695,931.3964844,32,135,27,0.940298507,0.976083867
1,0,32.140625,900,21,155,33,0.985507246,1.234782783
1,1,17,600,2,125,29,0.955882353,1.042183623
1,0,66.125,885.375,12,170,30,0.97260274,1.068598339
1,0.5,48.78125,875.5625,16,205,34,0.948717949,1.18166728
1,0,90.1875,1200,17,145,31,1.061538462,1.096704531
1,0,39.0625,691.5,15,115,32,0.984375,1.364440063
1,0.407198429,62.04397267,677.6869787,53,155,34,1,1.064516977
1,0.065429688,37.421875,873.3066406,25,205,31,0.986666667,1.185932333
1,0,26.5,773.5,10,135,27,0.928571429,0.869336143
1,0,28.75,753.5,9,155,25,0.971830986,1.330086175
1,0.03125,22.34765625,689.5,25,135,29,0.931506849,1.161447874
1,0,47,674.5,5,135,35,1.030769231,1.059368793
1,2,36,328,2,135,24,0.985294118,1.006429969
1,0.78515625,56.50073242,785.6069336,30,231,40,0.987012987,1.260728726
1,0.5,50.5,585.5,6,155,25,0.971830986,1.123956326
1,0.250976563,51.10742188,588.8994141,23,155,28,0.972222222,1.01189749
1,0.129150391,73.00479126,1005.905762,59,125,31,0.954545455,1.178795276
1,0.066650391,129.8930664,999.300293,28,155,33,0.934210526,1.019886061
1,0.000976563,44.9140625,887.4677734,31,125,33,1,1.07198022
1,0,15,245.5,2,125,27,0.971428571,1.321138211
1,0.011787415,28.60792542,889.7849121,48,185,36,0.935897436,1.162949852
1,0.008300781,7.158691406,148.2998047,22,155,39,0.957142857,3.143108838
1,0.5625,24.8125,771.125,12,135,26,0.971014493,0.940482046
1,0.0625,22.04296875,882.0195313,22,125,32,0.970149254,1.450538398
1,0.125,30.34375,616.5,18,115,28,1.015873016,1.332858161
1,0.34375,28.03125,814.5625,20,170,33,0.97260274,1.301717964
1,0.01171875,36.99975586,637.9770508,32,205,34,0.9375,1.038766783
1,0,27,452,4,170,31,0.957142857,1.081730769
1,0.5234375,36.609375,724.9609375,22,185,39,0.971830986,1.11323083
1,1.5,37.375,544.75,9,170,26,0.985915493,1.028558425
1,0.5,71.8125,867.4375,14,170,30,0.947368421,1.190271284
1,0.5,24.5,460.5,4,155,30,0.943661972,1.149257365
1,0.125,13.765625,216.3203125,13,260,37,1.013157895,1.561804246
1,0,55.21875,830.96875,17,170,27,0.98630137,1.096126296
1,0.078125,44.53125,468.421875,12,205,32,0.974025974,1.20264256
1,0,58,518,4,205,28,0.95,1.294567063
1,0.125,31.28125,792.5234375,21,185,28,0.948051948,1.355733968
1,0.0625,26.4375,783.6875,11,155,31,1,1.319503917
1,0.000488281,51.83233643,730.6659241,43,170,30,0.9375,1.365233515
1,0.03125,11.6953125,322.9375,15,135,36,1,1.242396446
1,0.6875,13.140625,459.375,13,205,34,0.95890411,1.069609291
1,0,55,900,3,145,31,1,1.082251082
1,0.53125,48.5625,717.25,16,135,30,1,1.140909104
1,0.09375,31.0625,213.421875,12,145,29,0.985507246,1.02285682
1,0,16.5,900,6,135,29,1,1.829573935
1,0.314514756,48.73919398,894.2418764,68,145,31,0.971830986,1.132687987
1,0,21.03125,384.5,14,155,31,0.95890411,1.588779437
1,0.5,40.75,855.25,9,155,33,0.946666667,1.058233994
1,0,17.875,722.375,10,243,24,1,1.259644151
1,0,60.59375,846.1875,16,135,40,0.970588235,1.214900199
1,0.75,34,774.25,8,185,24,0.972972973,1.013987271
1,0.125,54,768.25,10,170,33,0.97260274,1.308405269
1,0.015625,37.9609375,501,22,170,36,0.985074627,0.938598794
1,0.0078125,36.46875,895.2773438,24,155,30,0.931506849,1.39624229
1,0,83.5,900,6,250,28,0.9875,1.104294479
1,0.046875,36.8125,856.3125,19,170,26,1,1.176932014
1,0.8125,25.28125,311.8125,12,155,29,0.945205479,0.965276503
1,0,22.796875,647.375,18,205,37,0.973333333,1.62981768
1,0,9.25,241,5,155,30,0.972222222,2.236925016
1,0,12.5,409.5,4,205,37,0.97260274,1.064162754
1,0,25.05078125,718.9902344,29,125,28,1,1.709974089
1,0,49.75,639.4375,10,145,27,0.985074627,1.093817089
1,0.70703125,40.328125,544.0976563,18,170,35,0.98630137,1.023325621
1,1,56,415,2,145,23,0.957746479,1.078530502
1,0,40.15625,743.5,16,115,31,1.015873016,1.388738419
1,0.5,57.21875,841.65625,15,170,28,0.960526316,1.031617108
1,0.125,50.609375,868.2109375,23,125,23,0.956521739,1.115410116
1,0.130859375,34.84375,846.6132813,22,205,31,0.986666667,1.240221137
1,0.25,50.25,702.5,8,135,36,0.985507246,1.070108536
1,0.5,8,281,3,155,27,0.972972973,1.049382716
1,1,38,713.5,7,135,27,0.985507246,0.989906832
1,0.7578125,16.3984375,332.171875,15,205,37,0.924050633,1.154845556
1,0.923828125,46.09179688,1219.914063,25,170,35,0.932432432,1.101845672
1,0.032226563,30.61816406,600.5048828,26,145,35,0.957746479,1.014148095
1,0.0078125,48.44140625,785.9765625,28,235,38,0.986111111,1.059082423
1,0.39666748,45.48123169,767.8283234,49,170,35,0.959459459,1.061431747
1,0.5,55,265,3,145,32,1,1.055708949
1,0.625,43.75,732.875,10,145,26,0.985507246,1.001903617
1,0,62.625,872.25,20,135,27,0.943661972,1.27199013
1,0,34.1875,646.9375,12,115,26,0.984615385,1.401532262
1,0.625,30.171875,641.4375,15,145,27,0.959459459,1.345256349
1,0,32,900,3,125,26,0.970588235,1.209455745
1,0.000549316,23.19078064,491.0544739,43,170,37,0.972222222,0.605709537
1,0.024658203,33.68115234,477.7922363,30,155,30,1,1.169250816
1,0.125,52.125,798.625,10,135,28,0.941176471,1.007848539
1,1,55,517,2,170,32,0.972972973,1.091219096
1,0,1,75.5,2,241,37,0.973333333,1.298701299
1,0.515625,41.75,975,23,170,33,0.986486486,1.289591627
1,0.129394531,30.70480347,538.0463867,43,185,34,0.935064935,1.3622043
1,0,48.8203125,642.1523438,19,205,36,0.973684211,1.24084145
1,0.02734375,21.09472656,609.53125,29,185,33,0.948717949,1.175925529
1,0,4,108,1,145,30,1,1.025641026
1,1,75,809.5,6,145,26,0.946666667,1.084916725
1,0.5,46.5,900,6,145,30,0.957142857,1.00170503
1,0.25,45.375,862.3125,13,265,32,0.974025974,1.251112925
1,0.25,17,642,7,155,28,0.97260274,1.021500947
1,0,57,706.5,7,170,30,0.986486486,1.018338727
1,1.5,24,480.5,4,185,27,0.98630137,1.308732032
1,0.625,54,504.375,11,125,31,1.015384615,1.210438258
1,0,37,900,3,125,27,0.970149254,1.341341341
1,0.0625,14.05859375,482.6953125,20,170,28,0.986111111,1.254571096
1,0.75,5.75,312.75,5,205,27,0.960526316,1.043967075
1,0.03125,71.5625,860.78125,15,155,27,1,1.206098531
1,0,49,900,3,135,25,0.943661972,1.217524686
1,0.53125,98.09375,639.75,13,135,34,1.045454545,1.173694544
1,0.0390625,40.0546875,734.765625,21,247,34,0.972972973,1.219290745
1,0.650390625,17.63867188,345.8828125,15,205,33,0.973684211,1.228718757
1,0.005859375,51.59863281,849.0449219,28,155,30,0.972222222,1.060429005
1,1,37.5625,405.875,14,170,30,0.985915493,0.962958344
1,0.5703125,64.00146484,671.2138672,27,231,39,0.987012987,1.122808429
1,0.03427124,25.11129761,587.3052368,29,255,34,0.987341772,0.987521509
1,0.890625,30.578125,712.2265625,22,185,40,0.98630137,1.12459529
1,0.75,31,425,7,135,30,0.957746479,0.872706576
1,0.1875,32.03125,620.0625,12,170,27,0.98630137,0.974554067
1,0.5,17.25,385,6,155,24,0.95890411,0.896372116
1,0.125,29.875,717.625,8,185,33,0.922077922,1.197624546
1,0,14.125,198.125,6,170,28,0.986666667,1.30704179
1,0,43.03125,667.328125,15,170,31,1.01369863,0.944006299
1,0.268371582,33.76712036,619.5534058,40,155,31,0.95890411,1.067774677
1,0,39,900,3,205,28,0.936708861,1.128139634
1,0.625,64.25,716.75,10,115,32,0.984375,1.069902249
1,0.000244141,33.51318359,660.71875,34,185,29,0.986486486,1.235873078
1,0.0625,73.375,900,15,115,27,1.016666667,1.153030257
1,0.009788513,18.15471649,839.9342346,51,155,38,0.985714286,1.228598686
1,0.25100708,29.83247757,382.3812523,41,205,36,0.948051948,1.345384778
1,0.0078125,18.9453125,490.3515625,19,170,29,0.973333333,1.400379061
1,0,34.3125,674.4375,11,185,38,0.948051948,1.21392557
1,0.016113639,15.03095269,595.4908916,70,155,38,0.985714286,2.006443842
1,0.093994141,21.77282715,391.5153809,31,170,33,0.986666667,1.022230058
1,0.281862259,13.68791771,268.9252882,45,185,36,0.972972973,1.184473119
1,0.531253815,39.04348636,646.1512246,62,155,35,0.957142857,1.096211955
1,0,37.75,652.875,9,115,32,0.984615385,0.861381223
1,0.5,23.25,397.5,6,205,38,0.986842105,1.665553955
1,0,48.5,900,6,205,32,1,1.341404496
1,0,22,900,3,155,29,0.98630137,1.597676107
1,0,28.4375,761.9375,14,170,27,0.98630137,1.34516738
1,0,28.75,830.375,11,115,29,0.968253968,1.314362118
1,0.12890625,46.77145386,850.9854126,43,145,28,0.95890411,1.023297731
1,0,16,162.5,2,247,31,0.972972973,1.104385685
1,0.016601563,14.31738281,224.5996094,21,155,38,0.957142857,1.793529063
1,0,47.1875,613.296875,17,125,25,1.015151515,1.038597263
1,0.079101563,24.73612976,633.4303741,42,170,35,0.973684211,1.28468913
1,0.1875,50.875,924.25,17,170,30,1,1.151987956
1,0.024629593,15.67882204,329.0165577,41,240,38,0.974025974,1.360646288
1,0.0625,65.15625,1379.9375,23,135,35,0.985507246,1.159137134
1,0.6875,33.9375,487.6875,13,170,29,1.014084507,1.144683712
1,0,50.75,845.5,9,205,23,0.973333333,1.100489388
1,0,50,426,2,145,28,0.929577465,1.044634378
1,0.142578125,35.02734375,551.1757813,18,185,33,0.948051948,1.230326324
1,0.0078125,45.0859375,1009.25,24,125,30,1.015151515,1.305249953
1,0.5625,36.29882813,677.0341797,21,260,32,0.949367089,1.02215084
1,0.5,26.25,711.75,7,155,32,1.029411765,0.996041374
1,0.0625,31.90625,652.875,13,155,27,0.96,1.141480889
1,0.001953125,33.828125,874.9355469,28,125,33,1,1.128292042
1,0,16.125,609.625,8,170,36,0.985915493,1.241721854
1,0,31,900,3,125,24,0.970149254,1.814318405
1,0.00390625,49.359375,888.6523438,26,135,34,0.984848485,1.06047552
1,1,22,77,1,185,26,1.013888889,1.024955437
1,0.13671875,59.71484375,1103.867188,36,135,30,0.957142857,1.10061681
1,0.106455088,8.820404053,286.1062231,35,185,40,0.972972973,0.919394383
1,0,27.921875,814.71875,19,185,27,0.936708861,1.306120788
1,0.625,20.3125,459.625,11,135,38,0.943661972,1.087968372
1,0.515869141,35.47949219,663.0310059,23,170,32,0.972972973,1.067227709
